time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saved_shots_from_inside_the_box,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_blocked_scoring_attempt,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_goal_assist,statistics_big_chance_created,statistics_total_offside,statistics_hit_woodwork,statistics_big_chance_missed,statistics_punches,statistics_clearance_off_line,statistics_penalty_conceded,statistics_good_high_claim,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_penalty_won,statistics_error_lead_to_a_goal,statistics_penalty_miss,statistics_own_goals,statistics_penalty_save,statistics_penalty_shootout_save,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_error_lead_to_a_shot,statistics_last_man_tackle,statistics_expected_goals,statistics_expected_assists
Ituano,2023,5,away,Inter de Limeira,Ituano,Estádio Major José Levy Sobrinho,Paulista Série A1,1,0,Márcio Fernandes,Mazola Júnior,Matheus Nascimento,15,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,5,away,Inter de Limeira,Ituano,Estádio Major José Levy Sobrinho,Paulista Série A1,1,0,Márcio Fernandes,Mazola Júnior,Matheus Aluisio,18,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,5,away,Inter de Limeira,Ituano,Estádio Major José Levy Sobrinho,Paulista Série A1,1,0,Márcio Fernandes,Mazola Júnior,Robinho,19,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Jefferson Paulino,12,G,FALSE,NA,22,17,11,6,1,1,1,NA,1,90,26,5.5,5,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Raí Ramos,2,D,FALSE,NA,24,18,3,NA,1,NA,NA,NA,NA,66,42,6.5,8,3,2,1,2,NA,NA,NA,NA,2,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Rafael Pereira,3,D,FALSE,TRUE,70,61,7,4,2,6,1,NA,NA,90,80,6.4,9,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Carlão,4,D,FALSE,NA,54,50,7,5,3,3,NA,NA,NA,90,60,6,4,NA,NA,NA,1,NA,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Mário Sergio,6,D,FALSE,NA,58,49,3,1,2,2,NA,NA,NA,90,79,6.2,18,4,NA,NA,3,NA,NA,1,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,José Aldo,10,M,FALSE,NA,46,41,3,3,11,NA,6,NA,NA,90,59,7,7,NA,NA,3,7,2,1,NA,2,1,1,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Marcelo Freitas,5,M,FALSE,NA,36,31,4,2,1,NA,NA,NA,NA,66,38,6.5,5,NA,NA,3,5,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Eduardo Person,8,M,FALSE,NA,38,28,3,2,5,NA,5,NA,NA,90,58,6.6,17,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Gabriel Barros,11,F,FALSE,NA,17,14,NA,NA,3,NA,2,NA,NA,70,30,6.6,9,2,NA,1,4,2,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Diego Quirino,9,F,FALSE,NA,7,5,NA,NA,2,NA,1,NA,NA,45,10,6.4,3,NA,NA,4,4,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Paulo Victor,7,F,FALSE,NA,22,16,1,1,3,NA,NA,NA,NA,45,35,6.8,11,1,NA,NA,4,1,1,2,2,2,NA,1,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Rafael Silva,19,F,TRUE,NA,4,3,1,NA,NA,NA,NA,NA,NA,31,5,5.9,2,NA,NA,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Andrey Quintino,21,D,TRUE,NA,16,13,2,1,1,NA,1,NA,NA,45,22,5.7,8,1,NA,NA,6,2,NA,NA,1,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Claudinho,15,D,TRUE,NA,15,13,NA,NA,1,NA,NA,NA,NA,24,17,6.4,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Iury,13,D,TRUE,NA,19,14,3,2,2,NA,NA,NA,NA,24,25,6.3,7,NA,NA,2,5,1,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Matheus Maia,17,F,TRUE,NA,6,6,1,1,NA,NA,NA,NA,NA,20,7,6.4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Deivity,1,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Frazan,14,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Bernardo Schappo,16,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Rafael Carvalheira,20,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Yago César,22,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Hélio Borges,23,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,6,home,Ituano,Água Santa,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,0,3,Mazola Júnior,Pintado,Matheus Aluisio,18,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,Jefferson Paulino,12,G,FALSE,NA,25,15,20,10,NA,NA,NA,4,5,90,30,6.7,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,Raí Ramos,2,D,FALSE,NA,24,13,8,2,2,3,NA,NA,NA,90,39,6.3,15,2,NA,1,4,1,NA,2,1,NA,2,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,Frazan,3,D,FALSE,NA,16,13,4,1,2,4,NA,NA,NA,90,26,6.7,3,NA,NA,NA,2,NA,NA,2,2,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,Bernardo Schappo,4,D,FALSE,NA,30,20,11,4,7,6,1,NA,NA,90,42,7,10,NA,NA,NA,NA,NA,NA,2,NA,NA,5,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,Mário Sergio,6,D,FALSE,NA,17,12,3,NA,4,4,NA,NA,NA,90,48,6.9,9,2,NA,NA,2,1,NA,3,NA,2,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,Rafael Pereira,5,M,FALSE,TRUE,15,12,2,NA,3,4,NA,NA,NA,63,31,7,4,1,NA,1,3,NA,NA,2,1,1,1,1,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,Yago César,7,M,FALSE,NA,18,15,1,1,3,NA,NA,NA,NA,63,26,7.5,6,2,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,Marcelo Freitas,8,M,FALSE,NA,28,19,4,3,3,NA,NA,NA,NA,90,44,6.5,14,1,1,NA,6,1,1,1,1,1,NA,2,2,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,Eduardo Person,11,M,FALSE,NA,23,20,1,1,7,NA,NA,NA,NA,52,38,8.5,9,NA,NA,NA,4,1,1,1,1,2,NA,NA,6,NA,NA,3,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,Gabriel Barros,10,M,FALSE,NA,20,15,5,3,5,1,2,NA,NA,77,35,7,10,1,1,1,5,1,1,1,1,2,1,1,1,NA,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,Paulo Victor,9,F,FALSE,NA,13,8,1,NA,6,2,1,NA,NA,77,33,6.4,14,NA,NA,3,10,2,NA,NA,1,NA,2,NA,3,NA,NA,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,André Luiz,15,M,TRUE,NA,8,6,NA,NA,3,NA,1,NA,NA,38,14,6.7,2,NA,NA,1,2,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,Claudinho,14,D,TRUE,NA,4,2,2,1,3,NA,NA,NA,NA,27,12,7.2,2,NA,NA,NA,1,1,1,1,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,Felipe Saraiva,19,F,TRUE,NA,7,6,NA,NA,NA,NA,NA,NA,NA,27,15,7.3,6,NA,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,Matheus Maia,17,F,TRUE,NA,NA,NA,NA,NA,5,NA,3,NA,NA,13,8,6.8,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,Diego Quirino,18,F,TRUE,NA,13,9,NA,NA,4,1,2,NA,NA,13,19,6.4,5,NA,NA,1,2,1,1,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,Deivity,1,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,Iury,13,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,José Aldo,20,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,7,away,Botafogo-SP,Ituano,Estádio Santa Cruz,Paulista Série A1,2,3,Márcio Zanardi,Mazola Júnior,Matheus Nascimento,16,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,8,away,Mirassol,Ituano,Estádio  José Maria de Campos Maia,Paulista Série A1,1,0,Ivan Baitello,Mazola Júnior,Jefferson Paulino,12,G,FALSE,NA,23,18,10,5,NA,NA,NA,2,2,90,28,6.2,6,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,8,away,Mirassol,Ituano,Estádio  José Maria de Campos Maia,Paulista Série A1,1,0,Ivan Baitello,Mazola Júnior,Raí Ramos,2,D,FALSE,NA,26,19,6,4,3,1,NA,NA,NA,90,61,6.8,19,4,2,NA,4,2,1,1,1,NA,NA,1,2,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,8,away,Mirassol,Ituano,Estádio  José Maria de Campos Maia,Paulista Série A1,1,0,Ivan Baitello,Mazola Júnior,Rafael Pereira,3,D,FALSE,TRUE,54,49,5,4,3,8,NA,NA,NA,90,67,7.3,5,NA,NA,1,1,NA,NA,1,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,8,away,Mirassol,Ituano,Estádio  José Maria de Campos Maia,Paulista Série A1,1,0,Ivan Baitello,Mazola Júnior,Bernardo Schappo,4,D,FALSE,NA,73,64,16,9,2,7,NA,NA,NA,90,83,7,9,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,8,away,Mirassol,Ituano,Estádio  José Maria de Campos Maia,Paulista Série A1,1,0,Ivan Baitello,Mazola Júnior,Mário Sergio,6,D,FALSE,NA,51,36,9,3,4,NA,NA,NA,NA,90,75,6.6,24,2,NA,2,5,2,1,NA,1,1,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,8,away,Mirassol,Ituano,Estádio  José Maria de Campos Maia,Paulista Série A1,1,0,Ivan Baitello,Mazola Júnior,Yago César,10,M,FALSE,NA,15,9,1,NA,1,NA,NA,NA,NA,68,20,6.6,6,NA,NA,1,2,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,8,away,Mirassol,Ituano,Estádio  José Maria de Campos Maia,Paulista Série A1,1,0,Ivan Baitello,Mazola Júnior,Marcelo Freitas,8,M,FALSE,NA,62,51,11,9,5,2,4,NA,NA,90,76,7.2,13,NA,NA,1,3,NA,NA,2,1,2,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,8,away,Mirassol,Ituano,Estádio  José Maria de Campos Maia,Paulista Série A1,1,0,Ivan Baitello,Mazola Júnior,André Luiz,5,M,FALSE,NA,43,34,5,3,9,NA,NA,NA,NA,82,53,7.1,9,NA,NA,2,5,NA,NA,1,1,NA,5,2,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,8,away,Mirassol,Ituano,Estádio  José Maria de Campos Maia,Paulista Série A1,1,0,Ivan Baitello,Mazola Júnior,Gabriel Barros,11,M,FALSE,NA,15,7,1,NA,1,1,1,NA,NA,45,25,6.1,10,NA,NA,1,4,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
